"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1978","1978",59.016877,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1978-Q2","T2-1978",58.750471,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1978-Q1","T1-1978",58.046371,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1978-Q4","T4-1978",59.595943,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1978-Q3","T3-1978",59.658534,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1979","1979",60.364202,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1979-Q1","T1-1979",60.626834,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1979-Q2","T2-1979",61.05413,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1979-Q4","T4-1979",59.903479,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1979-Q3","T3-1979",59.875028,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1980","1980",60.111508,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1980-Q2","T2-1980",59.332171,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1980-Q1","T1-1980",58.68483,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1980-Q4","T4-1980",60.947396,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1980-Q3","T3-1980",61.473024,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1981","1981",60.895647,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1981-Q1","T1-1981",60.31535,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1981-Q2","T2-1981",60.499814,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1981-Q4","T4-1981",61.644226,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1981-Q3","T3-1981",61.105582,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1982","1982",62.935378,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1982-Q2","T2-1982",62.874283,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1982-Q1","T1-1982",62.339694,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1982-Q4","T4-1982",63.139244,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1982-Q3","T3-1982",63.389442,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1983","1983",63.780379,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1983-Q1","T1-1983",62.012986,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1983-Q2","T2-1983",63.9123,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1983-Q4","T4-1983",64.829545,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1983-Q3","T3-1983",64.333715,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1984","1984",63.079218,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1984-Q2","T2-1984",63.084287,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1984-Q1","T1-1984",62.752015,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1984-Q4","T4-1984",63.317299,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1984-Q3","T3-1984",63.160753,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1985","1985",61.959372,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1985-Q1","T1-1985",60.975184,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1985-Q2","T2-1985",62.294417,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1985-Q4","T4-1985",62.334521,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1985-Q3","T3-1985",62.232602,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1986","1986",62.415781,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1986-Q2","T2-1986",61.781151,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1986-Q1","T1-1986",62.145724,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1986-Q4","T4-1986",63.122973,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1986-Q3","T3-1986",62.621925,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1987","1987",62.55623,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1987-Q1","T1-1987",61.906424,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1987-Q2","T2-1987",61.622769,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1987-Q4","T4-1987",63.19194,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1987-Q3","T3-1987",63.51455,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1988","1988",60.961925,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1988-Q2","T2-1988",60.397162,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1988-Q1","T1-1988",60.253667,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1988-Q4","T4-1988",61.284026,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1988-Q3","T3-1988",61.925856,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1989","1989",60.753583,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1989-Q1","T1-1989",60.118544,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1989-Q2","T2-1989",60.532155,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1989-Q4","T4-1989",61.118026,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1989-Q3","T3-1989",61.255428,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1990","1990",58.882148,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1990-Q2","T2-1990",58.329814,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1990-Q1","T1-1990",58.317984,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1990-Q4","T4-1990",59.703452,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1990-Q3","T3-1990",59.187567,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1991","1991",56.069028,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1991-Q1","T1-1991",55.355379,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1991-Q2","T2-1991",55.959314,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1991-Q4","T4-1991",56.273084,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1991-Q3","T3-1991",56.691757,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1992","1992",53.676231,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1992-Q2","T2-1992",53.534066,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1992-Q1","T1-1992",53.188834,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1992-Q4","T4-1992",53.415832,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1992-Q3","T3-1992",54.573209,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1993","1993",51.812171,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1993-Q1","T1-1993",50.380709,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1993-Q2","T2-1993",50.797765,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1993-Q4","T4-1993",52.557472,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1993-Q3","T3-1993",53.550567,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1994","1994",51.558328,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1994-Q2","T2-1994",49.826332,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1994-Q1","T1-1994",50.513371,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1994-Q4","T4-1994",52.321624,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1994-Q3","T3-1994",53.617718,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1995","1995",51.347196,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1995-Q1","T1-1995",50.730389,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1995-Q2","T2-1995",50.401874,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1995-Q4","T4-1995",52.073985,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1995-Q3","T3-1995",52.212923,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1996","1996",51.476165,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1996-Q2","T2-1996",50.991246,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1996-Q1","T1-1996",50.070019,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1996-Q4","T4-1996",51.565819,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1996-Q3","T3-1996",53.313686,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1997","1997",52.35534,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1997-Q1","T1-1997",50.674815,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1997-Q2","T2-1997",51.5961,,
"ITD","Nord-est","ACT_R","tasso di attività ","9","totale","Y15-24","15-24 anni","TOTAL","totale","1997-Q4","T4-1997",52.482264,,
